timestamp,Active (GiBy),Inactive (GiBy),Active(anon) (GiBy),Inactive(anon) (GiBy),Active(file) (GiBy),Inactive(file) (GiBy),Unevictable (GiBy),Mlocked (GiBy),anomaly%,annotations
05:09:12,1.3235,0.2354,0.6947,0.0014,0.6287,0.234,0.0263,0.0263,-,-
05:10:03,1.3235,0.2356,0.6947,0.0014,0.6287,0.2342,0.0263,0.0263,-,-
05:10:54,1.3235,0.2357,0.6948,0.0014,0.6287,0.2343,0.0263,0.0263,-,-
05:11:45,1.3235,0.2358,0.6947,0.0014,0.6287,0.2345,0.0263,0.0263,-,-
05:12:36,1.3235,0.236,0.6948,0.0014,0.6287,0.2346,0.0263,0.0263,-,-
05:13:27,1.3236,0.2361,0.6948,0.0014,0.6287,0.2347,0.0263,0.0263,-,-
05:14:18,1.3235,0.2363,0.6948,0.0014,0.6287,0.2349,0.0263,0.0263,-,-
05:15:09,1.3232,0.2364,0.6945,0.0014,0.6287,0.235,0.0263,0.0263,-,-
05:16:00,1.3232,0.2365,0.6945,0.0014,0.6287,0.2352,0.0263,0.0263,-,-
05:16:51,1.3235,0.2367,0.6948,0.0014,0.6287,0.2353,0.0263,0.0263,-,-
05:17:42,1.3235,0.2368,0.6947,0.0014,0.6287,0.2355,0.0263,0.0263,-,-
05:18:33,1.3236,0.237,0.6948,0.0014,0.6287,0.2356,0.0263,0.0263,-,-
05:19:24,1.3236,0.2371,0.6949,0.0014,0.6287,0.2357,0.0263,0.0263,-,-
05:20:15,1.3235,0.2372,0.6948,0.0014,0.6287,0.2359,0.0263,0.0263,-,-
05:21:06,1.3247,0.2384,0.6959,0.0014,0.6287,0.237,0.0263,0.0263,-,-
05:21:57,1.3333,0.2471,0.7045,0.0014,0.6287,0.2457,0.0263,0.0263,-,-
05:22:48,1.3257,0.2397,0.697,0.0014,0.6287,0.2383,0.0263,0.0263,-,-
05:23:39,1.324,0.2378,0.6952,0.0014,0.6287,0.2365,0.0263,0.0263,-,-
05:24:30,1.3243,0.238,0.6956,0.0014,0.6287,0.2366,0.0263,0.0263,-,-
05:25:21,1.3244,0.2381,0.6957,0.0014,0.6287,0.2367,0.0263,0.0263,-,-
05:26:12,1.3242,0.2383,0.6955,0.0014,0.6287,0.2369,0.0263,0.0263,-,-
05:27:03,1.3241,0.2384,0.6954,0.0014,0.6287,0.237,0.0263,0.0263,-,-
05:27:54,1.3241,0.2385,0.6954,0.0014,0.6287,0.2372,0.0263,0.0263,-,-
05:28:45,1.3241,0.2387,0.6953,0.0014,0.6287,0.2373,0.0263,0.0263,-,-
05:29:36,1.3243,0.2388,0.6956,0.0014,0.6287,0.2374,0.0263,0.0263,-,-
05:30:27,1.3245,0.239,0.6957,0.0014,0.6287,0.2376,0.0263,0.0263,-,-
05:31:18,1.3244,0.2391,0.6957,0.0014,0.6287,0.2377,0.0263,0.0263,-,-
05:32:09,1.3244,0.2392,0.6957,0.0014,0.6287,0.2379,0.0263,0.0263,-,-
05:33:00,1.3242,0.2394,0.6955,0.0014,0.6287,0.238,0.0263,0.0263,-,-
05:33:51,1.3243,0.2395,0.6956,0.0014,0.6287,0.2381,0.0263,0.0263,-,-
05:34:42,1.3241,0.2397,0.6954,0.0014,0.6287,0.2383,0.0263,0.0263,-,-
05:35:33,1.3242,0.2398,0.6954,0.0014,0.6287,0.2384,0.0263,0.0263,-,-
05:36:24,1.3242,0.2399,0.6955,0.0014,0.6287,0.2386,0.0263,0.0263,-,-
05:37:15,1.3243,0.2401,0.6955,0.0014,0.6287,0.2387,0.0263,0.0263,-,-
05:38:06,1.3245,0.2402,0.6957,0.0014,0.6287,0.2389,0.0263,0.0263,-,-
05:38:57,1.3245,0.2404,0.6957,0.0014,0.6287,0.239,0.0263,0.0263,-,-
05:39:48,1.3253,0.2405,0.6966,0.0014,0.6287,0.2391,0.0263,0.0263,-,-
05:40:39,1.3249,0.2407,0.6961,0.0014,0.6287,0.2393,0.0263,0.0263,-,-
05:41:30,1.3289,0.2641,0.7002,0.0014,0.6288,0.2627,0.0263,0.0263,-,-
05:42:21,1.3454,0.3252,0.7166,0.0014,0.6288,0.3238,0.0263,0.0263,-,-
05:43:12,1.3592,0.3645,0.7303,0.0014,0.6289,0.3631,0.0263,0.0263,-,-
05:44:03,1.3249,0.2413,0.696,0.0014,0.6289,0.2399,0.0263,0.0263,-,-
05:44:54,1.3246,0.2414,0.6957,0.0014,0.6289,0.2401,0.0263,0.0263,-,-
05:45:45,1.3247,0.2416,0.6958,0.0014,0.6289,0.2402,0.0263,0.0263,-,-
05:46:36,1.325,0.2417,0.6961,0.0014,0.6289,0.2404,0.0263,0.0263,-,-
05:47:27,1.325,0.2419,0.6962,0.0014,0.6289,0.2405,0.0263,0.0263,-,-
05:48:18,1.3249,0.242,0.696,0.0014,0.6289,0.2406,0.0263,0.0263,-,-
05:49:09,1.3247,0.2421,0.6958,0.0014,0.6289,0.2408,0.0263,0.0263,-,-
05:50:00,1.3247,0.2423,0.6958,0.0014,0.6289,0.2409,0.0263,0.0263,-,-
05:50:51,1.3237,0.2424,0.6948,0.0014,0.6289,0.2411,0.0263,0.0263,-,-
05:51:42,1.3235,0.2426,0.6946,0.0014,0.6289,0.2412,0.0263,0.0263,-,-
05:52:33,1.3234,0.2427,0.6945,0.0014,0.6289,0.2413,0.0263,0.0263,-,-
05:53:24,1.3234,0.2429,0.6945,0.0014,0.6289,0.2415,0.0263,0.0263,-,-
05:54:15,1.3235,0.243,0.6946,0.0014,0.6289,0.2416,0.0263,0.0263,-,-
05:55:06,1.3237,0.2431,0.6948,0.0014,0.6289,0.2418,0.0263,0.0263,-,-
05:55:57,1.3236,0.2433,0.6947,0.0014,0.6289,0.2419,0.0263,0.0263,-,-
05:56:48,1.3238,0.2434,0.6949,0.0014,0.6289,0.242,0.0263,0.0263,-,-
05:57:39,1.3238,0.2436,0.695,0.0014,0.6289,0.2422,0.0263,0.0263,-,-
05:58:30,1.3239,0.2437,0.695,0.0014,0.6289,0.2423,0.0263,0.0263,-,-
05:59:21,1.3239,0.2438,0.695,0.0014,0.6289,0.2425,0.0263,0.0263,-,-
06:00:12,1.3237,0.244,0.6949,0.0014,0.6289,0.2426,0.0263,0.0263,-,-
06:01:03,1.3238,0.2442,0.6949,0.0014,0.6289,0.2429,0.0263,0.0263,-,-
