timestamp,Active (mebibytes),Inactive (mebibytes),Active(anon) (mebibytes),Inactive(anon) (mebibytes),Active(file) (mebibytes),Inactive(file) (mebibytes),Unevictable (mebibytes),Mlocked (mebibytes),anomaly%,annotations
1781912409000,1145.5249479,1280.9027474,677.3804818,1.3984375,468.1445312,1279.5043099,26.90625,26.90625,-,-
1781912460000,1145.3549479,1280.9950521,677.2104818,1.3984375,468.1445312,1279.5966146,26.90625,26.90625,-,-
1781912511000,1146.5363151,1281.0714193,678.391849,1.3984375,468.1445312,1279.6729818,26.90625,26.90625,-,-
1781912562000,1148.6520182,1312.0219792,680.5075065,1.3984375,468.1445312,1310.6235417,26.90625,26.90625,-,-
1781912613000,1175.3001367,1723.2081641,651.6381543,57.4000391,523.6619824,1665.808125,26.90625,26.90625,-,-
1781912664000,1190.1765625,2016.4086979,611.5396224,114.6134375,578.6369141,1901.7952083,26.90625,26.90625,-,-
1781912715000,1179.5230143,1944.1450521,586.3897135,131.7020508,593.133252,1812.4429036,26.90625,26.90625,-,-
1781912766000,1176.0807943,1865.3734505,582.4405273,131.6953125,593.6402734,1733.678138,26.90625,26.90625,-,-
1781912817000,1179.1260742,1800.1382747,585.4855306,131.6953125,593.6406055,1668.4429622,26.90625,26.90625,-,-
1781912868000,1181.9285417,1709.3335156,588.2879818,131.6953125,593.640625,1577.6382031,26.90625,26.90625,-,-
1781912919000,1171.3022201,1503.6936328,577.6603483,131.6953125,593.6418945,1371.9983203,26.90625,26.90625,-,-
1781912970000,1145.1171224,1178.2506836,551.4559896,131.6953125,593.6611328,1046.5553711,26.90625,26.90625,-,-
1781913021000,1125.7245312,951.9084115,532.0097298,131.6953125,593.7147786,820.213099,26.90625,26.90625,-,-
1781913072000,1127.4788021,951.4714714,533.6969661,131.0899479,593.7817708,820.3815234,26.90625,26.90625,-,-
1781913123000,1128.7670052,949.1426953,534.9778776,128.6659245,593.7890625,820.4767708,26.90625,26.90625,-,-
1781913174000,1121.9860417,949.1989193,528.1969141,128.6223177,593.7890625,820.5766016,26.90625,26.90625,-,-
1781913225000,1123.0037109,949.2683268,529.2146322,128.5888672,593.7890625,820.6794596,26.90625,26.90625,-,-
1781913276000,1123.8647917,949.3514844,530.0757682,128.5786458,593.7890625,820.7728385,26.90625,26.90625,-,-
1781913327000,1125.2920182,949.4267773,531.5029622,128.5614258,593.7890625,820.8653516,26.90625,26.90625,-,-
1781913378000,1127.8081771,949.6145052,534.0190885,128.5404297,593.7890625,821.0740755,26.90625,26.90625,-,-
1781913429000,1130.3334831,949.9847233,536.5444759,128.5390625,593.7890625,821.4456608,26.90625,26.90625,-,-
1781913480000,1131.6816406,950.1468099,537.8925781,128.5390625,593.7890625,821.6077474,26.90625,26.90625,-,-
1781913531000,1132.1477018,950.2336914,538.358584,128.5390625,593.7890625,821.6946289,26.90625,26.90625,-,-
1781913582000,1133.4422786,950.319388,539.6531966,128.5390625,593.7890625,821.7803255,26.90625,26.90625,-,-
1781913633000,1134.9887305,950.3964876,541.1997038,128.5313281,593.7890625,821.8651595,26.90625,26.90625,-,-
1781913684000,1136.4350521,950.4542187,542.6460286,128.5051042,593.7890625,821.9491146,26.90625,26.90625,-,-
1781913735000,1137.538737,950.4675944,543.7496582,128.4344889,593.7890625,822.0331055,26.90625,26.90625,-,-
1781913786000,1142.5867578,969.5338997,548.6552539,128.2943034,593.9314453,841.2396029,26.90625,26.90625,-,-
1781913837000,1180.5360482,1131.9955176,585.3943457,128.1423991,595.1416992,1003.8531803,26.90625,26.90625,-,-
1781913888000,1180.0382552,1093.7661458,584.6925,128.125026,595.3457031,965.6411328,26.90625,26.90625,-,-
1781913939000,1154.924362,1000.9213639,559.5454329,127.9410352,595.3789062,872.9803288,26.90625,26.90625,-,-
1781913990000,1142.1514323,956.0994792,546.7724935,126.5177083,595.3789062,829.5817708,26.90625,26.90625,-,-
1781914041000,1143.3999219,954.1355273,548.0209505,124.4518717,595.3789062,829.6836556,26.90625,26.90625,-,-
1781914092000,1145.4196094,952.5161979,550.040651,122.7415104,595.3789062,829.7746875,26.90625,26.90625,-,-
1781914143000,1147.1346159,951.230459,551.7557096,121.367054,595.3789062,829.8634049,26.90625,26.90625,-,-
1781914194000,1148.3229557,950.7477409,552.9440495,120.7981185,595.3789062,829.9496224,26.90625,26.90625,-,-
1781914245000,1149.5934245,949.7370443,554.2145671,119.5632161,595.3789062,830.1738281,26.90625,26.90625,-,-
1781914296000,1152.2948438,948.2638411,556.9159635,117.8163932,595.3789062,830.4474479,26.90625,26.90625,-,-
1781914347000,1154.5701563,947.3147103,559.19125,116.6875065,595.3789062,830.6272038,26.90625,26.90625,-,-
1781914398000,1155.735625,947.0025456,560.3567188,116.2886719,595.3789062,830.7138737,26.90625,26.90625,-,-
1781914449000,1156.5458724,946.7714551,561.1669661,115.9673893,595.3789062,830.8040658,26.90625,26.90625,-,-
1781914500000,1157.4536458,946.6971354,562.0747396,115.8021484,595.3789062,830.894987,26.90625,26.90625,-,-
1781914551000,1158.8838151,946.5691927,563.5048535,115.5967318,595.3789062,830.9724609,26.90625,26.90625,-,-
1781914602000,1158.9889974,946.2683008,563.6100716,115.2214648,595.3789062,831.0468359,26.90625,26.90625,-,-
1781914653000,1159.6207878,946.1808203,564.2418815,115.054043,595.3789062,831.1267773,26.90625,26.90625,-,-
1781914704000,1160.3265104,946.2374089,564.9476302,115.0276042,595.3789062,831.2098047,26.90625,26.90625,-,-
1781914755000,1160.5595052,946.2562826,565.1806315,114.9628581,595.3789062,831.2934245,26.90625,26.90625,-,-
1781914806000,1160.6999479,946.1392122,565.3209831,114.7594076,595.3789062,831.3798047,26.90625,26.90625,-,-
1781914857000,1161.1997656,945.8322493,565.8208561,114.3623535,595.3789062,831.4698958,26.90625,26.90625,-,-
1781914908000,1161.7311458,945.5938802,566.3522396,114.0420703,595.3789062,831.5518099,26.90625,26.90625,-,-
1781914959000,1162.3924674,945.2733008,567.0135612,113.6408919,595.3789062,831.6324089,26.90625,26.90625,-,-
1781915010000,1169.3799479,952.3599935,574.0010091,113.3860677,595.3789062,838.9739258,26.90625,26.90625,-,-
1781915061000,1171.6540039,954.5545475,576.2750553,113.2645671,595.3789062,841.2899805,26.90625,26.90625,-,-
1781915112000,1163.4923177,945.2584375,568.1134115,113.1528646,595.3789062,832.1055729,26.90625,26.90625,-,-
1781915163000,1163.7260026,945.4798145,568.3470964,113.0205208,595.3789062,832.4592936,26.90625,26.90625,-,-
1781915214000,1163.8913542,945.5173893,568.5124479,112.9709375,595.3789062,832.5464518,26.90625,26.90625,-,-
1781915265000,1163.9769206,945.5801595,568.5980143,112.9510417,595.3789062,832.6291178,26.90625,26.90625,-,-
1781915316000,1164.1413802,945.6189063,568.762474,112.9176042,595.3789062,832.7013021,26.90625,26.90625,-,-
1781915367000,1164.3443164,945.6574349,568.9654395,112.8815625,595.3789062,832.7758724,26.90625,26.90625,-,-
1781915418000,1164.4707161,945.7123763,569.0918555,112.8534375,595.3789062,832.8589388,26.90625,26.90625,-,-
