timestamp,Active (mebibytes),Inactive (mebibytes),Active(anon) (mebibytes),Inactive(anon) (mebibytes),Active(file) (mebibytes),Inactive(file) (mebibytes),Unevictable (mebibytes),Mlocked (mebibytes),anomaly%,annotations
1781911644000,1336.6258854,1756.5518229,821.4159505,217.3650521,515.2098698,1539.1867448,26.9101562,26.9101562,-,-
1781911695000,1383.9875651,1670.4412109,799.2420573,237.1451172,584.745459,1433.2960612,26.9101562,26.9101562,-,-
1781911746000,1364.8338151,1670.6198828,780.0276563,236.490944,584.8061589,1434.1289974,26.9101562,26.9101562,-,-
1781911797000,1324.2526237,1671.0943555,739.3708724,236.1832064,584.8817513,1434.9111523,26.9101562,26.9101562,-,-
1781911848000,1324.3547656,1678.1979948,739.426901,236.1548958,584.9278646,1442.043099,26.9101562,26.9101562,-,-
1781911899000,1327.3846224,1685.9051172,742.4014844,236.1523438,584.9830957,1449.7527734,26.9101562,26.9101562,-,-
1781911950000,1381.3308594,1676.6074219,763.04375,234.5996419,618.2871094,1442.0078125,26.9101562,26.9101562,-,-
1781912001000,1316.8594271,1836.577474,786.1130469,243.3688867,530.7463997,1593.2086523,26.9101562,26.9101562,-,-
1781912052000,1167.6323214,2099.1000595,796.2229539,230.6014435,371.4093155,1868.4986682,26.9101562,26.9101562,-,-
1781912103000,1441.7120424,1857.370784,811.2937119,103.133165,630.4183273,1754.237619,26.9101562,26.9101562,-,-
1781912154000,1457.763192,1676.3325949,847.1846931,107.8729743,610.5784403,1568.4596205,26.9101562,26.9101562,-,-
1781912205000,1485.6048828,1584.7397461,888.8787435,106.6094076,596.726123,1478.1303385,26.9101562,26.9101562,-,-
1781912256000,1513.7923958,1571.3586458,920.0478646,105.7876562,593.7445313,1465.5709896,26.9101562,26.9101562,-,-
1781912307000,1532.2302604,1527.960026,931.4685124,105.643125,600.7617188,1422.316901,26.9101562,26.9101562,-,-
1781912358000,1539.296875,1459.6174219,929.6649479,105.5930273,609.631862,1354.0244141,26.9101562,26.9101562,-,-
1781912409000,1537.9966797,1444.3874219,925.9548242,105.2217936,612.0417904,1339.1656836,26.9101562,26.9101562,-,-
1781912460000,1524.6789062,1452.1033854,912.104362,103.7578125,612.5744792,1348.3455729,26.9101562,26.9101562,-,-
1781912511000,1502.239349,1461.9748958,889.6568913,103.7578125,612.5824479,1358.2170833,26.9101562,26.9101562,-,-
1781912562000,1576.5802604,1560.151862,964.5861198,118.0064583,611.9941862,1442.1454036,26.9101562,26.9101562,-,-
1781912613000,1655.6439583,1253.3043717,1173.2364128,198.529668,482.4075391,1054.7747038,26.9101562,26.9101562,-,-
1781912664000,1703.61,976.643737,1326.9484115,259.3144792,376.6615495,717.3292578,26.9101562,26.9101562,-,-
1781912715000,1719.0480469,996.8611979,1342.1263997,258.8721517,376.9216471,737.9890462,26.9101562,26.9101562,-,-
1781912766000,1708.7729036,1020.5761328,1331.3904427,257.7363737,377.3824674,762.8397591,26.9101562,26.9101562,-,-
1781912817000,1638.3279362,1020.688138,1260.8809505,255.4778418,377.4470475,765.2102962,26.9101562,26.9101562,-,-
1781912868000,1244.6816146,1025.3438932,867.1820313,238.4032682,377.4995443,786.940625,26.9101562,26.9101562,-,-
1781912919000,1146.4848568,1030.4482064,768.9417155,233.8213411,377.5431608,796.6268652,26.9101562,26.9101562,-,-
1781912970000,1138.2923828,1032.9703125,760.7188151,233.5908203,377.5736003,799.3794922,26.9101562,26.9101562,-,-
1781913021000,1128.5939518,1033.7166927,750.6149837,233.5407227,377.9789909,800.1759701,26.9101562,26.9101562,-,-
1781913072000,1126.8207812,1034.541237,748.0874479,233.5289063,378.7333854,801.0123307,26.9101562,26.9101562,-,-
1781913123000,1133.9711979,1036.1834408,755.1214258,233.5273438,378.8497721,802.656097,26.9101562,26.9101562,-,-
1781913174000,1130.0859896,1051.8405404,751.0674349,233.5273438,379.0185547,818.3131966,26.9101562,26.9101562,-,-
1781913225000,1128.1376953,1057.5796224,749.0383464,233.5040039,379.0993978,824.0756185,26.9101562,26.9101562,-,-
1781913276000,1149.1048437,1076.8898177,769.9549479,233.4867708,379.1499219,843.4030469,26.9101562,26.9101562,-,-
1781913327000,1189.6833073,1112.3187695,810.4672005,233.4804688,379.2160775,878.8383008,26.9101562,26.9101562,-,-
1781913378000,1215.8808594,1141.156849,836.5776823,233.4628516,379.3031315,907.6939779,26.9101562,26.9101562,-,-
1781913429000,1192.5439714,1143.6883464,813.1671159,233.3995768,379.3768457,910.2887142,26.9101562,26.9101562,-,-
1781913480000,1138.4315104,1155.2330729,759.0441406,233.2739583,379.3873047,921.9591146,26.9101562,26.9101562,-,-
1781913531000,1142.9740299,1159.8924674,763.5437174,233.0801074,379.4303027,926.81236,26.9101562,26.9101562,-,-
1781913582000,1153.6167578,1163.5429688,774.1326563,233.0226107,379.4841016,930.5203581,26.9101562,26.9101562,-,-
1781913633000,1167.2725326,1168.4203841,787.7619303,233.0096224,379.5106022,935.4107259,26.9101562,26.9101562,-,-
1781913684000,1184.0423177,1176.5132812,804.5045443,233.0058594,379.5377734,943.5073828,26.9101562,26.9101562,-,-
1781913735000,1195.6428385,1187.4705729,816.0701335,232.883138,379.5727051,954.5874349,26.9101562,26.9101562,-,-
1781913786000,1200.5330469,1257.6048047,817.4350391,227.9183854,383.0980078,1029.6864193,26.9101562,26.9101562,-,-
1781913837000,1292.359388,1769.1807357,879.3573177,188.7975781,413.0020703,1580.3831576,26.9101562,26.9101562,-,-
1781913888000,1302.420625,1806.1682292,884.1183984,183.1989062,418.3022266,1622.969375,26.9101562,26.9101562,-,-
1781913939000,1253.6156966,1811.1367643,834.3550716,181.6916211,419.260625,1629.4452083,26.9101562,26.9101562,-,-
1781913990000,1228.152474,1813.2151693,808.8341471,181.1642578,419.3183268,1632.0509766,26.9101562,26.9101562,-,-
1781914041000,1236.7125781,1820.8326888,816.9427995,180.7477734,419.7698014,1640.0849805,26.9101562,26.9101562,-,-
1781914092000,1249.0176563,1835.4922396,828.4421354,180.2322396,420.5755729,1655.2600521,26.9101562,26.9101562,-,-
1781914143000,1244.8492383,1837.5564323,824.1269499,180.078125,420.7222884,1657.4783073,26.9101562,26.9101562,-,-
1781914194000,1235.9511328,1795.9582292,812.8267643,180.078125,423.1243685,1615.8801042,26.9101562,26.9101562,-,-
1781914245000,1248.1043945,1794.3385417,824.4328776,180.078125,423.6715658,1614.2604167,26.9101562,26.9101562,-,-
1781914296000,1237.6813021,1808.5393229,813.9109766,180.0732031,423.7703125,1628.4661198,26.9101562,26.9101562,-,-
1781914347000,1250.3591602,1794.3604297,809.8336361,180.0333887,440.5254883,1614.3270703,26.9101562,26.9101562,-,-
1781914398000,1281.6417578,1762.706888,817.1572917,179.9606901,464.4844661,1582.746263,26.9101562,26.9101562,-,-
1781914449000,1290.096582,1754.3139388,817.4610612,179.8827376,472.6355208,1574.431276,26.9101562,26.9101562,-,-
1781914500000,1288.9615885,1754.9101562,816.269401,179.811849,472.6921875,1575.0984375,26.9101562,26.9101562,-,-
1781914551000,1277.8694206,1755.7167708,805.1089453,179.7899349,472.7604199,1575.9268555,26.9101562,26.9101562,-,-
1781914602000,1305.428099,1758.2494141,832.6357487,179.6260156,472.7922852,1578.6233984,26.9101562,26.9101562,-,-
1781914653000,1366.9992187,1717.2771029,891.18125,179.3278255,475.8179753,1537.949349,26.9101562,26.9101562,-,-
1781914704000,1405.9181771,1665.7269792,926.5785286,179.0541667,479.3396875,1486.6729167,26.9101562,26.9101562,-,-
1781914755000,1394.0919271,1640.2429036,913.1471842,178.9195475,480.9447266,1461.3234049,26.9101562,26.9101562,-,-
1781914806000,1360.927474,1641.2337891,879.9035286,178.9010938,481.0238867,1462.3326953,26.9101562,26.9101562,-,-
1781914857000,1338.233138,1642.0146159,857.1838477,178.8948958,481.0492871,1463.1197201,26.9101562,26.9101562,-,-
1781914908000,1291.9986979,1642.8363802,810.945,178.8945312,481.0536979,1463.941849,26.9101562,26.9101562,-,-
1781914959000,1299.6876432,1657.6023568,818.6178125,178.8945312,481.0698307,1478.7078255,26.9101562,26.9101562,-,-
1781915010000,1307.6828125,1747.8525391,864.4128581,178.908724,443.2699544,1568.9438151,26.9101562,26.9101562,-,-
1781915061000,1277.7565299,1835.3113346,901.3149414,178.9386165,376.4415658,1656.3726953,26.9101562,26.9101562,-,-
1781915112000,1227.261901,1844.8784375,904.696224,178.9407943,322.565625,1665.9376042,26.9101562,26.9101562,-,-
1781915163000,1229.1788346,1845.6201823,906.5350879,178.8272624,322.64375,1666.7929818,26.9101562,26.9101562,-,-
1781915214000,1192.6032682,1846.0518229,869.9064518,178.7318034,322.696875,1667.320026,26.9101562,26.9101562,-,-
1781915265000,1158.5403971,1856.6116862,835.8319173,178.5851237,322.7084961,1678.0265625,26.9101562,26.9101562,-,-
1781915316000,1155.1976302,1862.4301042,832.4383203,178.4269271,322.7593099,1684.0031771,26.9101562,26.9101562,-,-
1781915367000,1173.9882227,1864.4709245,851.1366113,178.3515039,322.8516113,1686.1194206,26.9101562,26.9101562,-,-
1781915418000,1193.644375,1865.3389193,870.7089583,178.3491276,322.9354167,1686.9897917,26.9101562,26.9101562,-,-
